ytid,start_s,end_s,is_audioset_eval,path,status,duration_s
CpHRQ-f4UtA,140,150,False,data/raw/musiccaps/audio/CpHRQ-f4UtA_140_150.mp3,ok,10.0
CphwhKgYHaM,70,80,True,data/raw/musiccaps/audio/CphwhKgYHaM_70_80.mp3,ok,10.0
CqtknE729Lw,310,320,False,data/raw/musiccaps/audio/CqtknE729Lw_310_320.mp3,ok,10.0
CrbZHPkHeV4,30,40,True,data/raw/musiccaps/audio/CrbZHPkHeV4_30_40.mp3,ok,10.0
CretxKgW4Jk,30,40,False,data/raw/musiccaps/audio/CretxKgW4Jk_30_40.mp3,ok,10.0
CrjSYvGWusQ,30,40,True,data/raw/musiccaps/audio/CrjSYvGWusQ_30_40.mp3,ok,10.0
CrkxrgTiVyk,30,40,False,data/raw/musiccaps/audio/CrkxrgTiVyk_30_40.mp3,ok,10.0
CtcmYF7mufk,30,40,True,data/raw/musiccaps/audio/CtcmYF7mufk_30_40.mp3,ok,10.0
CuUu6L5hhMs,30,40,True,data/raw/musiccaps/audio/CuUu6L5hhMs_30_40.mp3,ok,10.0
CudxWnS7ukw,30,40,True,data/raw/musiccaps/audio/CudxWnS7ukw_30_40.mp3,ok,10.0
CwHSb1NOi4c,30,40,True,data/raw/musiccaps/audio/CwHSb1NOi4c_30_40.mp3,ok,10.0
CwImmV7q1MY,30,40,False,data/raw/musiccaps/audio/CwImmV7q1MY_30_40.mp3,ok,10.0
Cwbtn_h6TP8,260,270,True,data/raw/musiccaps/audio/Cwbtn_h6TP8_260_270.mp3,ok,10.0
CwmUMySSNQc,30,40,False,data/raw/musiccaps/audio/CwmUMySSNQc_30_40.mp3,ok,10.0
CxTFgimfNfA,30,40,False,data/raw/musiccaps/audio/CxTFgimfNfA_30_40.mp3,ok,10.0
CxgVq6eovRU,70,80,False,data/raw/musiccaps/audio/CxgVq6eovRU_70_80.mp3,ok,10.0
Cy3HWnwMLyI,20,30,False,data/raw/musiccaps/audio/Cy3HWnwMLyI_20_30.mp3,ok,10.0
CyFsI_EYFQQ,30,40,True,,missing,
CyiPyjYX6AE,30,40,True,data/raw/musiccaps/audio/CyiPyjYX6AE_30_40.wav,ok,10.0
CzHZNJEV-3o,50,60,False,data/raw/musiccaps/audio/CzHZNJEV-3o_50_60.mp3,ok,10.0
CzMNiypg1I8,30,40,True,data/raw/musiccaps/audio/CzMNiypg1I8_30_40.mp3,ok,10.0
Czbi1u-gwUU,130,140,True,,missing,
D-PxXM2I5gY,0,10,False,data/raw/musiccaps/audio/D-PxXM2I5gY_0_10.mp3,ok,10.0
D-p9s8y2z_U,0,10,True,data/raw/musiccaps/audio/D-p9s8y2z_U_0_10.mp3,ok,10.0
D0L-M4trkpw,210,220,True,data/raw/musiccaps/audio/D0L-M4trkpw_210_220.mp3,ok,10.0
D2w3qHmJrdU,0,10,True,data/raw/musiccaps/audio/D2w3qHmJrdU_0_10.mp3,ok,10.0
D3FyfFIKLVc,30,40,True,data/raw/musiccaps/audio/D3FyfFIKLVc_30_40.mp3,ok,10.0
D3f5VIJYR7M,20,30,False,data/raw/musiccaps/audio/D3f5VIJYR7M_20_30.mp3,ok,10.0
D3ht_xXl5S0,100,110,False,data/raw/musiccaps/audio/D3ht_xXl5S0_100_110.mp3,ok,10.0
D3q_stCeCA8,30,40,False,data/raw/musiccaps/audio/D3q_stCeCA8_30_40.mp3,ok,10.0
D4GVgBX1eYc,80,90,False,data/raw/musiccaps/audio/D4GVgBX1eYc_80_90.mp3,ok,10.0
D4ccFYk3bhU,30,40,True,data/raw/musiccaps/audio/D4ccFYk3bhU_30_40.mp3,ok,10.0
D644BWAUOXo,120,130,False,data/raw/musiccaps/audio/D644BWAUOXo_120_130.mp3,ok,10.0
D6xrH93lnoc,30,40,False,data/raw/musiccaps/audio/D6xrH93lnoc_30_40.mp3,ok,10.0
D712KM8PE3I,30,40,True,data/raw/musiccaps/audio/D712KM8PE3I_30_40.mp3,ok,10.0
D7Cvisf3jf8,30,40,True,data/raw/musiccaps/audio/D7Cvisf3jf8_30_40.mp3,ok,10.0
D7pjR9cQChM,30,40,True,data/raw/musiccaps/audio/D7pjR9cQChM_30_40.mp3,ok,10.0
D7z2Q-hH25s,30,40,False,data/raw/musiccaps/audio/D7z2Q-hH25s_30_40.wav,ok,10.0
D8-x1T8M4gk,30,40,True,,missing,
D8zK7PHIkgA,170,180,False,data/raw/musiccaps/audio/D8zK7PHIkgA_170_180.mp3,ok,10.0
D9893od03Sc,0,10,False,data/raw/musiccaps/audio/D9893od03Sc_0_10.mp3,ok,10.0
D9TuP8PKD6M,60,70,True,data/raw/musiccaps/audio/D9TuP8PKD6M_60_70.mp3,ok,10.0
DA3fNvbZoBM,80,90,False,data/raw/musiccaps/audio/DA3fNvbZoBM_80_90.mp3,ok,10.0
DA8lw6Mq0DY,360,370,True,data/raw/musiccaps/audio/DA8lw6Mq0DY_360_370.mp3,ok,10.0
DAPGvg8qOAU,0,10,True,data/raw/musiccaps/audio/DAPGvg8qOAU_0_10.mp3,ok,10.0
DAX9uKYlDvw,120,130,False,data/raw/musiccaps/audio/DAX9uKYlDvw_120_130.mp3,ok,10.0
DB38NRSHw9A,30,40,True,data/raw/musiccaps/audio/DB38NRSHw9A_30_40.mp3,ok,10.0
DC0C-KO9EJk,100,110,False,data/raw/musiccaps/audio/DC0C-KO9EJk_100_110.mp3,ok,10.0
DCFrCX4HPO8,120,130,True,data/raw/musiccaps/audio/DCFrCX4HPO8_120_130.mp3,ok,10.0
DDZlMjb-0i4,150,160,True,data/raw/musiccaps/audio/DDZlMjb-0i4_150_160.mp3,ok,10.0
DE6bdmnmPtg,60,70,True,data/raw/musiccaps/audio/DE6bdmnmPtg_60_70.mp3,ok,10.0
DEnayQZiPGc,260,270,True,data/raw/musiccaps/audio/DEnayQZiPGc_260_270.mp3,ok,10.0
DG5d4megH8g,180,190,True,data/raw/musiccaps/audio/DG5d4megH8g_180_190.mp3,ok,10.0
DGON0D8E17Q,260,270,False,data/raw/musiccaps/audio/DGON0D8E17Q_260_270.mp3,ok,10.0
DGbMEkQerYs,30,40,True,data/raw/musiccaps/audio/DGbMEkQerYs_30_40.mp3,ok,10.0
DGlP6oTqe5Y,30,40,False,,missing,
DHDn79ee98Q,30,40,True,,missing,
DHo1z0_ZUNA,30,40,False,data/raw/musiccaps/audio/DHo1z0_ZUNA_30_40.mp3,ok,10.0
DJHEBMNPc-A,0,10,True,data/raw/musiccaps/audio/DJHEBMNPc-A_0_10.mp3,ok,10.0
DKBbLySEGic,30,40,True,data/raw/musiccaps/audio/DKBbLySEGic_30_40.mp3,ok,10.0
DKflAAykh6A,30,40,True,data/raw/musiccaps/audio/DKflAAykh6A_30_40.mp3,ok,10.0
DLDZrtwyY_Y,30,40,False,data/raw/musiccaps/audio/DLDZrtwyY_Y_30_40.mp3,ok,10.0
DLJGT99uEh4,30,40,True,data/raw/musiccaps/audio/DLJGT99uEh4_30_40.mp3,ok,10.0
DMwvY--3XD0,30,40,False,data/raw/musiccaps/audio/DMwvY--3XD0_30_40.mp3,ok,10.0
DNYDyXn6qso,30,40,True,data/raw/musiccaps/audio/DNYDyXn6qso_30_40.mp3,ok,10.0
DO8Db_i7IVc,30,40,True,data/raw/musiccaps/audio/DO8Db_i7IVc_30_40.mp3,ok,10.0
DOb8htND5_o,30,40,True,data/raw/musiccaps/audio/DOb8htND5_o_30_40.mp3,ok,10.0
DP2vmsftZHY,30,40,True,data/raw/musiccaps/audio/DP2vmsftZHY_30_40.mp3,ok,10.0
DP72GDe6AAs,18,28,True,data/raw/musiccaps/audio/DP72GDe6AAs_18_28.mp3,ok,10.0
DPW5M1FYxu4,490,500,False,data/raw/musiccaps/audio/DPW5M1FYxu4_490_500.mp3,ok,10.0
DQ_gcdLhAsY,30,40,True,data/raw/musiccaps/audio/DQ_gcdLhAsY_30_40.mp3,ok,10.0
DQrdOgRb-oA,10,20,False,data/raw/musiccaps/audio/DQrdOgRb-oA_10_20.mp3,ok,10.0
DQzg3cZeYSw,30,40,False,data/raw/musiccaps/audio/DQzg3cZeYSw_30_40.mp3,ok,10.0
DRU-IFx-7yQ,80,90,True,data/raw/musiccaps/audio/DRU-IFx-7yQ_80_90.mp3,ok,10.0
DTkKGYCRMlc,80,90,True,data/raw/musiccaps/audio/DTkKGYCRMlc_80_90.mp3,ok,10.0
DTnCrtCro44,30,40,False,data/raw/musiccaps/audio/DTnCrtCro44_30_40.mp3,ok,10.0
DU3Vlaa8rU0,290,300,False,data/raw/musiccaps/audio/DU3Vlaa8rU0_290_300.mp3,ok,10.0
DU5pD63Pv30,20,30,True,data/raw/musiccaps/audio/DU5pD63Pv30_20_30.mp3,ok,10.0
DUNOn71oGCw,40,50,True,data/raw/musiccaps/audio/DUNOn71oGCw_40_50.mp3,ok,10.0
DUmXpq-Cksg,30,40,True,data/raw/musiccaps/audio/DUmXpq-Cksg_30_40.mp3,ok,10.0
DV5mynb77JM,10,20,False,data/raw/musiccaps/audio/DV5mynb77JM_10_20.mp3,ok,10.0
DVuWm53IlVw,30,40,True,data/raw/musiccaps/audio/DVuWm53IlVw_30_40.mp3,ok,10.0
DW3z-ByrfWY,380,390,False,data/raw/musiccaps/audio/DW3z-ByrfWY_380_390.mp3,ok,10.0
DW7Qe-50X_A,250,260,False,data/raw/musiccaps/audio/DW7Qe-50X_A_250_260.mp3,ok,10.0
DX4_QlYLq30,30,40,False,data/raw/musiccaps/audio/DX4_QlYLq30_30_40.mp3,ok,10.0
DXd83S6NHLg,80,90,False,data/raw/musiccaps/audio/DXd83S6NHLg_80_90.mp3,ok,10.0
DXeiJpZXVAI,30,40,False,data/raw/musiccaps/audio/DXeiJpZXVAI_30_40.mp3,ok,10.0
DY7ko7iQCug,30,40,True,data/raw/musiccaps/audio/DY7ko7iQCug_30_40.mp3,ok,10.0
DYp8940tHso,0,10,False,data/raw/musiccaps/audio/DYp8940tHso_0_10.mp3,ok,10.0
DYpjbiyPUho,200,210,True,data/raw/musiccaps/audio/DYpjbiyPUho_200_210.mp3,ok,10.0
DZ3EShJzOOc,120,130,True,data/raw/musiccaps/audio/DZ3EShJzOOc_120_130.mp3,ok,10.0
D_QEW1Lnl2Q,30,40,True,data/raw/musiccaps/audio/D_QEW1Lnl2Q_30_40.mp3,ok,10.0
D_usHKfOXCw,40,50,False,data/raw/musiccaps/audio/D_usHKfOXCw_40_50.mp3,ok,10.0
DaeJYtWgcoI,30,40,True,data/raw/musiccaps/audio/DaeJYtWgcoI_30_40.mp3,ok,10.0
DaiVfxATCEE,210,220,True,data/raw/musiccaps/audio/DaiVfxATCEE_210_220.mp3,ok,10.0
Db0c4aAwUbY,30,40,True,data/raw/musiccaps/audio/Db0c4aAwUbY_30_40.mp3,ok,10.0
DdxW_JziHTA,30,40,True,data/raw/musiccaps/audio/DdxW_JziHTA_30_40.mp3,ok,10.0
DewyiIpkzi8,230,240,True,data/raw/musiccaps/audio/DewyiIpkzi8_230_240.mp3,ok,10.0
Dg8BLvkzdr0,30,40,True,data/raw/musiccaps/audio/Dg8BLvkzdr0_30_40.mp3,ok,10.0
DgVpK6r7JT4,280,290,False,data/raw/musiccaps/audio/DgVpK6r7JT4_280_290.mp3,ok,10.0
DgqPgNqW2hE,50,60,False,data/raw/musiccaps/audio/DgqPgNqW2hE_50_60.mp3,ok,10.0
DhnNZn8JjEQ,30,40,True,data/raw/musiccaps/audio/DhnNZn8JjEQ_30_40.mp3,ok,10.0
Di7Rs4QmYKI,150,160,False,data/raw/musiccaps/audio/Di7Rs4QmYKI_150_160.mp3,ok,10.0
Dk7ziLlNfeM,10,20,True,data/raw/musiccaps/audio/Dk7ziLlNfeM_10_20.mp3,ok,10.0
DkZ1Or_D-g8,100,110,False,data/raw/musiccaps/audio/DkZ1Or_D-g8_100_110.mp3,ok,10.0
DlU56FGTVEk,30,40,True,data/raw/musiccaps/audio/DlU56FGTVEk_30_40.mp3,ok,10.0
DlVgHV1UobM,30,40,True,data/raw/musiccaps/audio/DlVgHV1UobM_30_40.mp3,ok,10.0
DpAfyjjQJyk,250,260,True,data/raw/musiccaps/audio/DpAfyjjQJyk_250_260.mp3,ok,10.0
DpS_TigOHWo,180,190,True,,missing,
Dr4Ijx7Q9jk,30,40,True,data/raw/musiccaps/audio/Dr4Ijx7Q9jk_30_40.mp3,ok,10.0
DroAzooK4yw,30,40,True,data/raw/musiccaps/audio/DroAzooK4yw_30_40.mp3,ok,10.0
DsAp3b1poeA,30,40,True,data/raw/musiccaps/audio/DsAp3b1poeA_30_40.mp3,ok,10.0
Du3Q6NdsSso,30,40,False,data/raw/musiccaps/audio/Du3Q6NdsSso_30_40.mp3,ok,10.0
DueNcVFHI0k,20,30,False,data/raw/musiccaps/audio/DueNcVFHI0k_20_30.mp3,ok,10.0
Dv21JlCT4_k,40,50,False,data/raw/musiccaps/audio/Dv21JlCT4_k_40_50.mp3,ok,10.0
DvN5813H7Bo,190,200,False,data/raw/musiccaps/audio/DvN5813H7Bo_190_200.mp3,ok,10.0
DvOA0K-DIFM,30,40,True,data/raw/musiccaps/audio/DvOA0K-DIFM_30_40.mp3,ok,10.0
Dx58W7opw5A,0,10,False,data/raw/musiccaps/audio/Dx58W7opw5A_0_10.mp3,ok,10.0
DyPmDDN8m78,30,40,True,data/raw/musiccaps/audio/DyPmDDN8m78_30_40.mp3,ok,10.0
DysXetu2I0E,30,40,True,,missing,
E16FgDFQI_w,30,40,True,data/raw/musiccaps/audio/E16FgDFQI_w_30_40.mp3,ok,10.0
E29kpquu8W4,30,40,False,data/raw/musiccaps/audio/E29kpquu8W4_30_40.mp3,ok,10.0
E2gstPe3Im4,20,30,False,data/raw/musiccaps/audio/E2gstPe3Im4_20_30.mp3,ok,10.0
E2v025Ilsqo,60,70,False,data/raw/musiccaps/audio/E2v025Ilsqo_60_70.mp3,ok,10.0
E3F9bzeCgTQ,30,40,True,data/raw/musiccaps/audio/E3F9bzeCgTQ_30_40.mp3,ok,10.0
E3iPiZlT6f8,30,40,True,data/raw/musiccaps/audio/E3iPiZlT6f8_30_40.mp3,ok,10.0
E4To9BC2jx8,170,180,False,data/raw/musiccaps/audio/E4To9BC2jx8_170_180.mp3,ok,10.0
E4a3s8NRqUM,70,80,True,data/raw/musiccaps/audio/E4a3s8NRqUM_70_80.mp3,ok,10.0
E6B81rrUlnE,440,450,False,data/raw/musiccaps/audio/E6B81rrUlnE_440_450.mp3,ok,10.0
E6JR3htwgyE,0,10,False,data/raw/musiccaps/audio/E6JR3htwgyE_0_10.mp3,ok,10.0
E7D42u8a5gc,30,40,True,data/raw/musiccaps/audio/E7D42u8a5gc_30_40.mp3,ok,10.0
E7q_QwLYI8U,210,220,True,data/raw/musiccaps/audio/E7q_QwLYI8U_210_220.mp3,ok,10.0
EBpa2CADNJA,140,150,False,data/raw/musiccaps/audio/EBpa2CADNJA_140_150.mp3,ok,10.0
EC4GbkL3XvI,80,90,True,data/raw/musiccaps/audio/EC4GbkL3XvI_80_90.mp3,ok,10.0
ECP7EJka6N8,590,600,True,data/raw/musiccaps/audio/ECP7EJka6N8_590_600.mp3,ok,10.0
EC_JNTVDrok,10,20,True,data/raw/musiccaps/audio/EC_JNTVDrok_10_20.mp3,ok,10.0
EFlGHxV5WsY,240,250,False,data/raw/musiccaps/audio/EFlGHxV5WsY_240_250.mp3,ok,10.0
EGIeykrN4eg,410,420,False,data/raw/musiccaps/audio/EGIeykrN4eg_410_420.mp3,ok,10.0
EHm7vLZewS0,50,60,False,data/raw/musiccaps/audio/EHm7vLZewS0_50_60.mp3,ok,10.0
EIzBD62ja8E,30,40,True,data/raw/musiccaps/audio/EIzBD62ja8E_30_40.mp3,ok,10.0
EJMUwh1vY2s,30,40,True,data/raw/musiccaps/audio/EJMUwh1vY2s_30_40.mp3,ok,10.0
EKZvq0dUk50,30,40,True,data/raw/musiccaps/audio/EKZvq0dUk50_30_40.mp3,ok,10.0
EKt_KEbqQfQ,30,40,True,data/raw/musiccaps/audio/EKt_KEbqQfQ_30_40.mp3,ok,10.0
EL2DtgPD4J4,30,40,True,data/raw/musiccaps/audio/EL2DtgPD4J4_30_40.mp3,ok,10.0
ELhxZhWsGM8,30,40,True,data/raw/musiccaps/audio/ELhxZhWsGM8_30_40.mp3,ok,10.0
EN_FOFkxAEw,240,250,False,data/raw/musiccaps/audio/EN_FOFkxAEw_240_250.mp3,ok,10.0
EO_tdzbN75Q,450,460,True,data/raw/musiccaps/audio/EO_tdzbN75Q_450_460.mp3,ok,10.0
EOaQnfDjVyo,30,40,False,data/raw/musiccaps/audio/EOaQnfDjVyo_30_40.mp3,ok,10.0
EPjfqS5NvCY,30,40,False,data/raw/musiccaps/audio/EPjfqS5NvCY_30_40.mp3,ok,10.0
EPvnkbo5wrI,150,160,True,data/raw/musiccaps/audio/EPvnkbo5wrI_150_160.mp3,ok,10.0
EQHrQIaQNv8,30,40,True,data/raw/musiccaps/audio/EQHrQIaQNv8_30_40.mp3,ok,10.0
EQSv7DIJJtw,50,60,False,data/raw/musiccaps/audio/EQSv7DIJJtw_50_60.mp3,ok,10.0
EQVZLtlDkHw,30,40,True,data/raw/musiccaps/audio/EQVZLtlDkHw_30_40.mp3,ok,10.0
ER1fTL9-pQw,30,40,True,data/raw/musiccaps/audio/ER1fTL9-pQw_30_40.mp3,ok,10.0
ESFANzZTdYM,30,40,True,data/raw/musiccaps/audio/ESFANzZTdYM_30_40.mp3,ok,10.0
ESbtW0CUmp4,0,10,False,data/raw/musiccaps/audio/ESbtW0CUmp4_0_10.mp3,ok,10.0
ET6HVZ8muVE,30,40,False,data/raw/musiccaps/audio/ET6HVZ8muVE_30_40.mp3,ok,10.0
ET7yQfaiF_8,30,40,False,data/raw/musiccaps/audio/ET7yQfaiF_8_30_40.mp3,ok,10.0
ETl0hYRlVmg,30,40,True,data/raw/musiccaps/audio/ETl0hYRlVmg_30_40.mp3,ok,10.0
EUNTykrvpok,30,40,True,data/raw/musiccaps/audio/EUNTykrvpok_30_40.mp3,ok,10.0
EUmfsCvmkgo,0,10,False,data/raw/musiccaps/audio/EUmfsCvmkgo_0_10.mp3,ok,10.0
EXRKJRL0TDU,50,60,True,data/raw/musiccaps/audio/EXRKJRL0TDU_50_60.mp3,ok,10.0
EY8boPZ1hPs,30,40,False,data/raw/musiccaps/audio/EY8boPZ1hPs_30_40.mp3,ok,10.0
EZAwPnGOJPE,60,70,True,data/raw/musiccaps/audio/EZAwPnGOJPE_60_70.mp3,ok,10.0
EZJzzWEDtQo,30,40,False,data/raw/musiccaps/audio/EZJzzWEDtQo_30_40.mp3,ok,10.0
EZb1wQsg6CU,30,40,False,data/raw/musiccaps/audio/EZb1wQsg6CU_30_40.mp3,ok,10.0
EZi80fUpBfE,30,40,True,data/raw/musiccaps/audio/EZi80fUpBfE_30_40.mp3,ok,10.0
E_34BmDVnOI,180,190,False,data/raw/musiccaps/audio/E_34BmDVnOI_180_190.mp3,ok,10.0
E_IG2ubeTME,30,40,False,data/raw/musiccaps/audio/E_IG2ubeTME_30_40.mp3,ok,10.0
E_kgtQ93Q1s,30,40,True,data/raw/musiccaps/audio/E_kgtQ93Q1s_30_40.mp3,ok,10.0
EaGhKzpkNso,30,40,True,data/raw/musiccaps/audio/EaGhKzpkNso_30_40.mp3,ok,10.0
EayN_Jj0740,90,100,False,data/raw/musiccaps/audio/EayN_Jj0740_90_100.mp3,ok,10.0
EcEDVL6vn_w,340,350,False,data/raw/musiccaps/audio/EcEDVL6vn_w_340_350.mp3,ok,10.0
Ee6MP1bIRUA,30,40,True,data/raw/musiccaps/audio/Ee6MP1bIRUA_30_40.mp3,ok,10.0
EfUUgsioXyU,70,80,True,,missing,
EgwGYmAH0BA,0,10,True,data/raw/musiccaps/audio/EgwGYmAH0BA_0_10.mp3,ok,10.0
EhFWLbNBOxc,60,70,True,,missing,
Ehks1uuwR3s,30,40,False,data/raw/musiccaps/audio/Ehks1uuwR3s_30_40.mp3,ok,10.0
EieK70X8lnw,30,40,False,data/raw/musiccaps/audio/EieK70X8lnw_30_40.mp3,ok,10.0
EijTwCm-pRM,30,40,True,data/raw/musiccaps/audio/EijTwCm-pRM_30_40.mp3,ok,10.0
EkMgPJfSL04,30,40,False,data/raw/musiccaps/audio/EkMgPJfSL04_30_40.mp3,ok,10.0
EkmHGd0U8yE,100,110,False,data/raw/musiccaps/audio/EkmHGd0U8yE_100_110.mp3,ok,10.0
Ekoh6TJpA88,60,70,False,data/raw/musiccaps/audio/Ekoh6TJpA88_60_70.mp3,ok,10.0
EmSZKb0LdVM,30,40,True,data/raw/musiccaps/audio/EmSZKb0LdVM_30_40.mp3,ok,10.0
Emc18GpAeRY,80,90,False,data/raw/musiccaps/audio/Emc18GpAeRY_80_90.mp3,ok,10.0
EnJ8zV3vaJA,80,90,False,data/raw/musiccaps/audio/EnJ8zV3vaJA_80_90.mp3,ok,10.0
EnewI6fNhVA,150,160,False,data/raw/musiccaps/audio/EnewI6fNhVA_150_160.mp3,ok,10.0
EoZH1gyRlr4,30,40,False,data/raw/musiccaps/audio/EoZH1gyRlr4_30_40.mp3,ok,10.0
Eop_sG9FVgA,30,40,True,data/raw/musiccaps/audio/Eop_sG9FVgA_30_40.mp3,ok,10.0
EptdhC17avY,30,40,False,data/raw/musiccaps/audio/EptdhC17avY_30_40.mp3,ok,10.0
EremEyLrdUY,170,180,False,data/raw/musiccaps/audio/EremEyLrdUY_170_180.mp3,ok,10.0
Es9FNjZ-SHI,30,40,True,data/raw/musiccaps/audio/Es9FNjZ-SHI_30_40.mp3,ok,10.0
EsHXnkZ_W2c,40,50,True,,missing,
EsssGCL-Axw,70,80,False,data/raw/musiccaps/audio/EsssGCL-Axw_70_80.mp3,ok,10.0
EtmKuWPpjG0,230,240,False,data/raw/musiccaps/audio/EtmKuWPpjG0_230_240.mp3,ok,10.0
Euu6zlJQSD0,30,40,True,data/raw/musiccaps/audio/Euu6zlJQSD0_30_40.mp3,ok,10.0
EwDiNj_5PEg,50,60,True,data/raw/musiccaps/audio/EwDiNj_5PEg_50_60.mp3,ok,10.0
EwoCbcSXlSM,210,220,False,data/raw/musiccaps/audio/EwoCbcSXlSM_210_220.mp3,ok,10.0
Ex0ukzO5z9M,30,40,True,data/raw/musiccaps/audio/Ex0ukzO5z9M_30_40.mp3,ok,10.0
Ex18Xwznj60,30,40,True,data/raw/musiccaps/audio/Ex18Xwznj60_30_40.mp3,ok,10.0
ExghbCGRBx0,30,40,True,data/raw/musiccaps/audio/ExghbCGRBx0_30_40.mp3,ok,10.0
EyO5vB4eqo0,30,40,True,data/raw/musiccaps/audio/EyO5vB4eqo0_30_40.mp3,ok,10.0
EzP7PB2x670,30,40,True,data/raw/musiccaps/audio/EzP7PB2x670_30_40.mp3,ok,10.0
Ezodz2aZnzQ,70,80,False,data/raw/musiccaps/audio/Ezodz2aZnzQ_70_80.mp3,ok,10.0
F1X7egd8Us0,30,40,True,data/raw/musiccaps/audio/F1X7egd8Us0_30_40.mp3,ok,10.0
F1uXNtotVsg,30,40,False,data/raw/musiccaps/audio/F1uXNtotVsg_30_40.mp3,ok,10.0
F2ekiX14ID4,100,110,False,data/raw/musiccaps/audio/F2ekiX14ID4_100_110.mp3,ok,10.0
F3uf_RleI3E,210,220,True,,missing,
F5e-SEICJP4,60,70,True,data/raw/musiccaps/audio/F5e-SEICJP4_60_70.mp3,ok,10.0
F5xnAYHuGlo,30,40,False,data/raw/musiccaps/audio/F5xnAYHuGlo_30_40.mp3,ok,10.0
F5zDEHggiMg,30,40,False,data/raw/musiccaps/audio/F5zDEHggiMg_30_40.mp3,ok,10.0
F7JllgnefSI,30,40,True,data/raw/musiccaps/audio/F7JllgnefSI_30_40.mp3,ok,10.0
F7Y1T-rQ2JU,410,420,False,data/raw/musiccaps/audio/F7Y1T-rQ2JU_410_420.mp3,ok,10.0
F8MCOgWhgvY,30,40,True,data/raw/musiccaps/audio/F8MCOgWhgvY_30_40.mp3,ok,10.0
F8wGRd9332s,30,40,False,data/raw/musiccaps/audio/F8wGRd9332s_30_40.mp3,ok,10.0
F9LJIyqQFe8,10,20,False,data/raw/musiccaps/audio/F9LJIyqQFe8_10_20.mp3,ok,10.0
FAhfuP_xh5Y,450,460,True,data/raw/musiccaps/audio/FAhfuP_xh5Y_450_460.mp3,ok,10.0
FBXBDe3OU5s,90,100,False,data/raw/musiccaps/audio/FBXBDe3OU5s_90_100.mp3,ok,10.0
FCvs17jk10A,30,40,False,data/raw/musiccaps/audio/FCvs17jk10A_30_40.mp3,ok,10.0
FCzMqo8kh1o,20,30,True,data/raw/musiccaps/audio/FCzMqo8kh1o_20_30.mp3,ok,10.0
FDO5BekX478,390,400,True,data/raw/musiccaps/audio/FDO5BekX478_390_400.mp3,ok,10.0
FDYIdBZUl2Y,30,40,True,data/raw/musiccaps/audio/FDYIdBZUl2Y_30_40.mp3,ok,10.0
FE2kALvHjEU,30,40,True,data/raw/musiccaps/audio/FE2kALvHjEU_30_40.mp3,ok,10.0
FENJIDecy5s,80,90,True,data/raw/musiccaps/audio/FENJIDecy5s_80_90.mp3,ok,10.0
FEuXIeWoCQQ,30,40,False,data/raw/musiccaps/audio/FEuXIeWoCQQ_30_40.mp3,ok,10.0
FF0VaBxb27w,30,40,True,data/raw/musiccaps/audio/FF0VaBxb27w_30_40.mp3,ok,10.0
FFQVVwFjy7s,50,60,False,data/raw/musiccaps/audio/FFQVVwFjy7s_50_60.mp3,ok,10.0
FGZ0sLt4dXA,80,90,False,data/raw/musiccaps/audio/FGZ0sLt4dXA_80_90.mp3,ok,10.0
FGoDfNZezh0,210,220,False,data/raw/musiccaps/audio/FGoDfNZezh0_210_220.mp3,ok,10.0
FHC7gN3NnX8,60,70,False,data/raw/musiccaps/audio/FHC7gN3NnX8_60_70.mp3,ok,10.0
FI_Dl0Cmd38,30,40,False,data/raw/musiccaps/audio/FI_Dl0Cmd38_30_40.mp3,ok,10.0
FKBryvLMTY4,30,40,False,data/raw/musiccaps/audio/FKBryvLMTY4_30_40.mp3,ok,10.0
FKChZXXhufE,30,40,True,data/raw/musiccaps/audio/FKChZXXhufE_30_40.mp3,ok,10.0
FLFmcZiRuzU,30,40,True,data/raw/musiccaps/audio/FLFmcZiRuzU_30_40.mp3,ok,10.0
FLJPxFCPeDY,40,50,False,data/raw/musiccaps/audio/FLJPxFCPeDY_40_50.mp3,ok,10.0
FMjUGdTn7lU,80,90,False,data/raw/musiccaps/audio/FMjUGdTn7lU_80_90.mp3,ok,10.0
FMr1WHtXJbc,30,40,True,data/raw/musiccaps/audio/FMr1WHtXJbc_30_40.mp3,ok,10.0
FNnKFUkFJ5M,0,10,False,data/raw/musiccaps/audio/FNnKFUkFJ5M_0_10.mp3,ok,10.0
FRZzUh9hcTo,130,140,False,data/raw/musiccaps/audio/FRZzUh9hcTo_130_140.mp3,ok,10.0
FSQ3E4XbpPU,30,40,True,data/raw/musiccaps/audio/FSQ3E4XbpPU_30_40.mp3,ok,10.0
FTdcanPJw6E,70,80,False,data/raw/musiccaps/audio/FTdcanPJw6E_70_80.mp3,ok,10.0
FXQxobF8FWw,30,40,True,data/raw/musiccaps/audio/FXQxobF8FWw_30_40.mp3,ok,10.0
FXVu-YwjhxM,200,210,False,data/raw/musiccaps/audio/FXVu-YwjhxM_200_210.mp3,ok,10.0
FY8bZRm_QiE,50,60,False,data/raw/musiccaps/audio/FY8bZRm_QiE_50_60.mp3,ok,10.0
FYFapDVOFHg,440,450,False,data/raw/musiccaps/audio/FYFapDVOFHg_440_450.mp3,ok,10.0
FYux89o7Hhk,390,400,False,data/raw/musiccaps/audio/FYux89o7Hhk_390_400.mp3,ok,10.0
FYwDTJtEzhk,0,10,True,,missing,
